C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs11_map_original_dataset_targets_min_nunique_from_fc8_fc9.py
df_train_features.shape=(750000, 254)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: 0.05958 ((750000, 7)) (15.12s)
Round 0
0  /253 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05957 (-0.00001)
237/248 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate                                        : score 0.05947 (0.00006)
238/248 Feature map_orig_targets_nunique_Sex_Weight_Duration                                                   : score 0.05953 (0.00012)
239/248 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate                                                 : score 0.05955 (0.00014)
240/248 Feature map_orig_targets_nunique_Sex_Weight                                                            : score 0.05947 (0.00006)
241/248 Feature map_orig_targets_nunique_Weight_Body_Temp                                                      : score 0.05949 (0.00008)
242/248 Feature map_orig_targets_nunique_Weight_Duration_Body_Temp                                             : score 0.05947 (0.00006)
243/248 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05948 (0.00007)
244/248 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate                                            : score 0.05951 (0.00010)
245/248 Feature map_orig_targets_nunique_Weight_Duration                                                       : score 0.05951 (0.00010)
246/248 Feature map_orig_targets_nunique_Weight_Heart_Rate_Body_Temp                                           : score 0.05944 (0.00004)
247/248 Feature map_orig_targets_nunique_Weight_Heart_Rate                                                     : score 0.05957 (0.00016)
248/248 Feature map_orig_targets_nunique_Weight                                                                : score 0.05949 (0.00008)
Feature to select: map_orig_targets_nunique_Sex_Age_Height_Weight_Heart_Rate_Body_Temp, score: -0.059407692082160145
Features selected: ['map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp', 'map_orig_targets_min_Height_Weight_Heart_Rate', 'map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate', 'map_orig_targets_nunique_Age_Weight_Heart_Rate_Body_Temp', 'map_orig_targets_nunique_Age_Height_Weight_Duration_Body_Temp', 'map_orig_targets_nunique_Sex_Age_Height_Weight_Heart_Rate_Body_Temp']
Round 6
0  /247 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05956 (0.00015)
1  /247 Feature map_orig_targets_min_Age_Duration_Body_Temp                                                    : score 0.05951 (0.00010)
2  /247 Feature map_orig_targets_min_Age_Duration_Heart_Rate_Body_Temp                                         : score 0.05949 (0.00008)
3  /247 Feature map_orig_targets_min_Age_Duration_Heart_Rate                                                   : score 0.05953 (0.00012)
4  /247 Feature map_orig_targets_min_Age_Duration                                                              : score 0.05967 (0.00027)
5  /247 Feature map_orig_targets_min_Age_Heart_Rate_Body_Temp                                                  : score 0.05950 (0.00009)
6  /247 Feature map_orig_targets_min_Age_Heart_Rate                                                            : score 0.05957 (0.00017)
7  /247 Feature map_orig_targets_min_Age_Height_Body_Temp                                                      : score 0.05951 (0.00010)
8  /247 Feature map_orig_targets_min_Age_Height_Duration_Body_Temp                                             : score 0.05952 (0.00011)
9  /247 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05945 (0.00004)
10 /247 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate                                            : score 0.05947 (0.00006)
11 /247 Feature map_orig_targets_min_Age_Height_Duration                                                       : score 0.05948 (0.00008)
12 /247 Feature map_orig_targets_min_Age_Height_Heart_Rate_Body_Temp                                           : score 0.05948 (0.00007)
13 /247 Feature map_orig_targets_min_Age_Height_Heart_Rate                                                     : score 0.05955 (0.00014)
14 /247 Feature map_orig_targets_min_Age_Height                                                                : score 0.05952 (0.00011)
15 /247 Feature map_orig_targets_min_Age_Height_Weight_Body_Temp                                               : score 0.05953 (0.00012)
16 /247 Feature map_orig_targets_min_Age_Height_Weight_Duration_Body_Temp                                      : score 0.05950 (0.00010)
17 /247 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05942 (0.00001)
18 /247 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate                                     : score 0.05944 (0.00003)
19 /247 Feature map_orig_targets_min_Age_Height_Weight_Duration                                                : score 0.05950 (0.00009)
20 /247 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05944 (0.00003)
21 /247 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate                                              : score 0.05948 (0.00008)
22 /247 Feature map_orig_targets_min_Age_Height_Weight                                                         : score 0.05952 (0.00011)
23 /247 Feature map_orig_targets_min_Age                                                                       : score 0.05951 (0.00011)
24 /247 Feature map_orig_targets_min_Age_Weight_Body_Temp                                                      : score 0.05952 (0.00011)
25 /247 Feature map_orig_targets_min_Age_Weight_Duration_Body_Temp                                             : score 0.05949 (0.00008)
26 /247 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05947 (0.00006)
27 /247 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate                                            : score 0.05948 (0.00007)
28 /247 Feature map_orig_targets_min_Age_Weight_Duration                                                       : score 0.05959 (0.00018)
29 /247 Feature map_orig_targets_min_Age_Weight_Heart_Rate_Body_Temp                                           : score 0.05943 (0.00002)
30 /247 Feature map_orig_targets_min_Age_Weight_Heart_Rate                                                     : score 0.05954 (0.00013)
31 /247 Feature map_orig_targets_min_Age_Weight                                                                : score 0.05955 (0.00014)
32 /247 Feature map_orig_targets_min_Body_Temp                                                                 : score 0.05951 (0.00011)
33 /247 Feature map_orig_targets_min_Duration_Body_Temp                                                        : score 0.05952 (0.00011)
34 /247 Feature map_orig_targets_min_Duration_Heart_Rate_Body_Temp                                             : score 0.05953 (0.00012)
35 /247 Feature map_orig_targets_min_Duration_Heart_Rate                                                       : score 0.05964 (0.00023)
36 /247 Feature map_orig_targets_min_Duration                                                                  : score 0.05952 (0.00011)
37 /247 Feature map_orig_targets_min_Heart_Rate_Body_Temp                                                      : score 0.05957 (0.00016)
38 /247 Feature map_orig_targets_min_Heart_Rate                                                                : score 0.05955 (0.00014)
39 /247 Feature map_orig_targets_min_Height_Body_Temp                                                          : score 0.05961 (0.00021)
40 /247 Feature map_orig_targets_min_Height_Duration_Body_Temp                                                 : score 0.05953 (0.00012)
41 /247 Feature map_orig_targets_min_Height_Duration_Heart_Rate_Body_Temp                                      : score 0.05949 (0.00008)
42 /247 Feature map_orig_targets_min_Height_Duration_Heart_Rate                                                : score 0.05949 (0.00008)
43 /247 Feature map_orig_targets_min_Height_Duration                                                           : score 0.05958 (0.00018)
44 /247 Feature map_orig_targets_min_Height_Heart_Rate_Body_Temp                                               : score 0.05949 (0.00008)
45 /247 Feature map_orig_targets_min_Height_Heart_Rate                                                         : score 0.05952 (0.00011)
46 /247 Feature map_orig_targets_min_Height                                                                    : score 0.05953 (0.00012)
47 /247 Feature map_orig_targets_min_Height_Weight_Body_Temp                                                   : score 0.05952 (0.00011)
48 /247 Feature map_orig_targets_min_Height_Weight_Duration_Body_Temp                                          : score 0.05952 (0.00011)
49 /247 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate_Body_Temp                               : score 0.05947 (0.00007)
50 /247 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate                                         : score 0.05945 (0.00005)
51 /247 Feature map_orig_targets_min_Height_Weight_Duration                                                    : score 0.05954 (0.00014)
52 /247 Feature map_orig_targets_min_Height_Weight_Heart_Rate_Body_Temp                                        : score 0.05942 (0.00001)
53 /247 Feature map_orig_targets_min_Height_Weight                                                             : score 0.05953 (0.00012)
54 /247 Feature map_orig_targets_min_Sex_Age_Body_Temp                                                         : score 0.05952 (0.00011)
55 /247 Feature map_orig_targets_min_Sex_Age_Duration_Body_Temp                                                : score 0.05952 (0.00011)
56 /247 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05953 (0.00012)
57 /247 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate                                               : score 0.05953 (0.00012)
58 /247 Feature map_orig_targets_min_Sex_Age_Duration                                                          : score 0.05962 (0.00021)
59 /247 Feature map_orig_targets_min_Sex_Age_Heart_Rate_Body_Temp                                              : score 0.05953 (0.00012)
60 /247 Feature map_orig_targets_min_Sex_Age_Heart_Rate                                                        : score 0.05957 (0.00017)
61 /247 Feature map_orig_targets_min_Sex_Age_Height_Body_Temp                                                  : score 0.05949 (0.00008)
62 /247 Feature map_orig_targets_min_Sex_Age_Height_Duration_Body_Temp                                         : score 0.05944 (0.00004)
63 /247 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05949 (0.00008)
64 /247 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate                                        : score 0.05953 (0.00012)
65 /247 Feature map_orig_targets_min_Sex_Age_Height_Duration                                                   : score 0.05955 (0.00014)
66 /247 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05946 (0.00005)
67 /247 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate                                                 : score 0.05955 (0.00014)
68 /247 Feature map_orig_targets_min_Sex_Age_Height                                                            : score 0.05963 (0.00022)
69 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Body_Temp                                           : score 0.05946 (0.00005)
70 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Body_Temp                                  : score 0.05946 (0.00005)
71 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05943 (0.00002)
72 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate                                 : score 0.05947 (0.00006)
73 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration                                            : score 0.05953 (0.00013)
74 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05943 (0.00002)
75 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate                                          : score 0.05948 (0.00007)
76 /247 Feature map_orig_targets_min_Sex_Age_Height_Weight                                                     : score 0.05955 (0.00014)
77 /247 Feature map_orig_targets_min_Sex_Age                                                                   : score 0.05952 (0.00011)
78 /247 Feature map_orig_targets_min_Sex_Age_Weight_Body_Temp                                                  : score 0.05955 (0.00014)
79 /247 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Body_Temp                                         : score 0.05949 (0.00009)
80 /247 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05948 (0.00007)
81 /247 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate                                        : score 0.05946 (0.00005)
82 /247 Feature map_orig_targets_min_Sex_Age_Weight_Duration                                                   : score 0.05950 (0.00009)
83 /247 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate_Body_Temp                                       : score 0.05942 (0.00002)
84 /247 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate                                                 : score 0.05951 (0.00010)
85 /247 Feature map_orig_targets_min_Sex_Age_Weight                                                            : score 0.05959 (0.00018)
86 /247 Feature map_orig_targets_min_Sex_Body_Temp                                                             : score 0.05948 (0.00008)
87 /247 Feature map_orig_targets_min_Sex_Duration_Body_Temp                                                    : score 0.05945 (0.00004)
88 /247 Feature map_orig_targets_min_Sex_Duration_Heart_Rate_Body_Temp                                         : score 0.05949 (0.00008)
89 /247 Feature map_orig_targets_min_Sex_Duration_Heart_Rate                                                   : score 0.05970 (0.00029)
90 /247 Feature map_orig_targets_min_Sex_Duration                                                              : score 0.05961 (0.00020)
91 /247 Feature map_orig_targets_min_Sex_Heart_Rate_Body_Temp                                                  : score 0.05953 (0.00012)
92 /247 Feature map_orig_targets_min_Sex_Heart_Rate                                                            : score 0.05954 (0.00014)
93 /247 Feature map_orig_targets_min_Sex_Height_Body_Temp                                                      : score 0.05960 (0.00019)
94 /247 Feature map_orig_targets_min_Sex_Height_Duration_Body_Temp                                             : score 0.05955 (0.00014)
95 /247 Feature map_orig_targets_min_Sex_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05948 (0.00007)
96 /247 Feature map_orig_targets_min_Sex_Height_Duration_Heart_Rate                                            : score 0.05947 (0.00007)
97 /247 Feature map_orig_targets_min_Sex_Height_Duration                                                       : score 0.05953 (0.00012)
98 /247 Feature map_orig_targets_min_Sex_Height_Heart_Rate_Body_Temp                                           : score 0.05948 (0.00007)
99 /247 Feature map_orig_targets_min_Sex_Height_Heart_Rate                                                     : score 0.05953 (0.00012)
100/247 Feature map_orig_targets_min_Sex_Height                                                                : score 0.05950 (0.00010)
101/247 Feature map_orig_targets_min_Sex_Height_Weight_Body_Temp                                               : score 0.05948 (0.00008)
102/247 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Body_Temp                                      : score 0.05953 (0.00013)
103/247 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05945 (0.00004)
104/247 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Heart_Rate                                     : score 0.05947 (0.00007)
105/247 Feature map_orig_targets_min_Sex_Height_Weight_Duration                                                : score 0.05957 (0.00017)
106/247 Feature map_orig_targets_min_Sex_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05948 (0.00007)
107/247 Feature map_orig_targets_min_Sex_Height_Weight_Heart_Rate                                              : score 0.05957 (0.00016)
108/247 Feature map_orig_targets_min_Sex_Height_Weight                                                         : score 0.05950 (0.00009)
109/247 Feature map_orig_targets_min_Sex                                                                       : score 0.05952 (0.00011)
110/247 Feature map_orig_targets_min_Sex_Weight_Body_Temp                                                      : score 0.05953 (0.00013)
111/247 Feature map_orig_targets_min_Sex_Weight_Duration_Body_Temp                                             : score 0.05951 (0.00011)
112/247 Feature map_orig_targets_min_Sex_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05952 (0.00011)
113/247 Feature map_orig_targets_min_Sex_Weight_Duration_Heart_Rate                                            : score 0.05955 (0.00014)
114/247 Feature map_orig_targets_min_Sex_Weight_Duration                                                       : score 0.05956 (0.00015)
115/247 Feature map_orig_targets_min_Sex_Weight_Heart_Rate_Body_Temp                                           : score 0.05945 (0.00004)
116/247 Feature map_orig_targets_min_Sex_Weight_Heart_Rate                                                     : score 0.05959 (0.00018)
117/247 Feature map_orig_targets_min_Sex_Weight                                                                : score 0.05959 (0.00019)
118/247 Feature map_orig_targets_min_Weight_Body_Temp                                                          : score 0.05951 (0.00010)
119/247 Feature map_orig_targets_min_Weight_Duration_Body_Temp                                                 : score 0.05953 (0.00012)
120/247 Feature map_orig_targets_min_Weight_Duration_Heart_Rate_Body_Temp                                      : score 0.05946 (0.00005)
121/247 Feature map_orig_targets_min_Weight_Duration_Heart_Rate                                                : score 0.05951 (0.00011)
122/247 Feature map_orig_targets_min_Weight_Duration                                                           : score 0.05955 (0.00014)
123/247 Feature map_orig_targets_min_Weight_Heart_Rate_Body_Temp                                               : score 0.05948 (0.00008)
124/247 Feature map_orig_targets_min_Weight_Heart_Rate                                                         : score 0.05956 (0.00016)
125/247 Feature map_orig_targets_min_Weight                                                                    : score 0.05956 (0.00015)
126/247 Feature map_orig_targets_nunique_Age_Body_Temp                                                         : score 0.05954 (0.00013)
127/247 Feature map_orig_targets_nunique_Age_Duration_Body_Temp                                                : score 0.05955 (0.00014)
128/247 Feature map_orig_targets_nunique_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05950 (0.00009)
129/247 Feature map_orig_targets_nunique_Age_Duration_Heart_Rate                                               : score 0.05947 (0.00006)
130/247 Feature map_orig_targets_nunique_Age_Duration                                                          : score 0.05952 (0.00011)
131/247 Feature map_orig_targets_nunique_Age_Heart_Rate_Body_Temp                                              : score 0.05950 (0.00009)
132/247 Feature map_orig_targets_nunique_Age_Heart_Rate                                                        : score 0.05960 (0.00019)
133/247 Feature map_orig_targets_nunique_Age_Height_Body_Temp                                                  : score 0.05950 (0.00009)
134/247 Feature map_orig_targets_nunique_Age_Height_Duration_Body_Temp                                         : score 0.05952 (0.00011)
135/247 Feature map_orig_targets_nunique_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05947 (0.00006)
136/247 Feature map_orig_targets_nunique_Age_Height_Duration_Heart_Rate                                        : score 0.05949 (0.00008)
137/247 Feature map_orig_targets_nunique_Age_Height_Duration                                                   : score 0.05950 (0.00009)
138/247 Feature map_orig_targets_nunique_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05944 (0.00003)
139/247 Feature map_orig_targets_nunique_Age_Height_Heart_Rate                                                 : score 0.05950 (0.00009)
140/247 Feature map_orig_targets_nunique_Age_Height                                                            : score 0.05958 (0.00018)
141/247 Feature map_orig_targets_nunique_Age_Height_Weight_Body_Temp                                           : score 0.05949 (0.00008)
142/247 Feature map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05942 (0.00001)
143/247 Feature map_orig_targets_nunique_Age_Height_Weight_Duration                                            : score 0.05946 (0.00006)
144/247 Feature map_orig_targets_nunique_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05945 (0.00004)
145/247 Feature map_orig_targets_nunique_Age_Height_Weight_Heart_Rate                                          : score 0.05954 (0.00013)
146/247 Feature map_orig_targets_nunique_Age_Height_Weight                                                     : score 0.05949 (0.00009)
147/247 Feature map_orig_targets_nunique_Age                                                                   : score 0.05958 (0.00017)
148/247 Feature map_orig_targets_nunique_Age_Weight_Body_Temp                                                  : score 0.05946 (0.00005)
149/247 Feature map_orig_targets_nunique_Age_Weight_Duration_Body_Temp                                         : score 0.05954 (0.00013)
150/247 Feature map_orig_targets_nunique_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05944 (0.00003)
151/247 Feature map_orig_targets_nunique_Age_Weight_Duration_Heart_Rate                                        : score 0.05950 (0.00009)
152/247 Feature map_orig_targets_nunique_Age_Weight_Duration                                                   : score 0.05952 (0.00011)
153/247 Feature map_orig_targets_nunique_Age_Weight_Heart_Rate                                                 : score 0.05950 (0.00010)
154/247 Feature map_orig_targets_nunique_Age_Weight                                                            : score 0.05955 (0.00015)
155/247 Feature map_orig_targets_nunique_Body_Temp                                                             : score 0.05952 (0.00011)
156/247 Feature map_orig_targets_nunique_Duration_Body_Temp                                                    : score 0.05948 (0.00008)
157/247 Feature map_orig_targets_nunique_Duration_Heart_Rate_Body_Temp                                         : score 0.05953 (0.00013)
158/247 Feature map_orig_targets_nunique_Duration_Heart_Rate                                                   : score 0.05947 (0.00007)
159/247 Feature map_orig_targets_nunique_Duration                                                              : score 0.05958 (0.00017)
160/247 Feature map_orig_targets_nunique_Heart_Rate_Body_Temp                                                  : score 0.05958 (0.00017)
161/247 Feature map_orig_targets_nunique_Heart_Rate                                                            : score 0.05955 (0.00014)
162/247 Feature map_orig_targets_nunique_Height_Body_Temp                                                      : score 0.05954 (0.00013)
163/247 Feature map_orig_targets_nunique_Height_Duration_Body_Temp                                             : score 0.05950 (0.00009)
164/247 Feature map_orig_targets_nunique_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05951 (0.00010)
165/247 Feature map_orig_targets_nunique_Height_Duration_Heart_Rate                                            : score 0.05952 (0.00011)
166/247 Feature map_orig_targets_nunique_Height_Duration                                                       : score 0.05956 (0.00015)
167/247 Feature map_orig_targets_nunique_Height_Heart_Rate_Body_Temp                                           : score 0.05950 (0.00009)
168/247 Feature map_orig_targets_nunique_Height_Heart_Rate                                                     : score 0.05954 (0.00013)
169/247 Feature map_orig_targets_nunique_Height                                                                : score 0.05951 (0.00010)
170/247 Feature map_orig_targets_nunique_Height_Weight_Body_Temp                                               : score 0.05948 (0.00008)
171/247 Feature map_orig_targets_nunique_Height_Weight_Duration_Body_Temp                                      : score 0.05955 (0.00014)
172/247 Feature map_orig_targets_nunique_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05944 (0.00003)
173/247 Feature map_orig_targets_nunique_Height_Weight_Duration_Heart_Rate                                     : score 0.05944 (0.00003)
174/247 Feature map_orig_targets_nunique_Height_Weight_Duration                                                : score 0.05951 (0.00010)
175/247 Feature map_orig_targets_nunique_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05941 (-0.00000)
176/247 Feature map_orig_targets_nunique_Height_Weight_Heart_Rate                                              : score 0.05951 (0.00010)
177/247 Feature map_orig_targets_nunique_Height_Weight                                                         : score 0.05954 (0.00013)
178/247 Feature map_orig_targets_nunique_Sex_Age_Body_Temp                                                     : score 0.05951 (0.00010)
179/247 Feature map_orig_targets_nunique_Sex_Age_Duration_Body_Temp                                            : score 0.05956 (0.00015)
180/247 Feature map_orig_targets_nunique_Sex_Age_Duration_Heart_Rate_Body_Temp                                 : score 0.05946 (0.00005)
181/247 Feature map_orig_targets_nunique_Sex_Age_Duration_Heart_Rate                                           : score 0.05950 (0.00010)
182/247 Feature map_orig_targets_nunique_Sex_Age_Duration                                                      : score 0.05954 (0.00013)
183/247 Feature map_orig_targets_nunique_Sex_Age_Heart_Rate_Body_Temp                                          : score 0.05950 (0.00009)
184/247 Feature map_orig_targets_nunique_Sex_Age_Heart_Rate                                                    : score 0.05954 (0.00013)
185/247 Feature map_orig_targets_nunique_Sex_Age_Height_Body_Temp                                              : score 0.05950 (0.00009)
186/247 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Body_Temp                                     : score 0.05949 (0.00008)
187/247 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                          : score 0.05942 (0.00001)
188/247 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Heart_Rate                                    : score 0.05941 (0.00000)
189/247 Feature map_orig_targets_nunique_Sex_Age_Height_Duration                                               : score 0.05950 (0.00009)
190/247 Feature map_orig_targets_nunique_Sex_Age_Height_Heart_Rate_Body_Temp                                   : score 0.05946 (0.00005)
191/247 Feature map_orig_targets_nunique_Sex_Age_Height_Heart_Rate                                             : score 0.05950 (0.00010)
192/247 Feature map_orig_targets_nunique_Sex_Age_Height                                                        : score 0.05963 (0.00022)
193/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Body_Temp                                       : score 0.05944 (0.00003)
194/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Body_Temp                              : score 0.05946 (0.00005)
195/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                   : score 0.05948 (0.00007)
196/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Heart_Rate                             : score 0.05942 (0.00001)
197/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration                                        : score 0.05946 (0.00005)
198/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Heart_Rate                                      : score 0.05949 (0.00008)
199/247 Feature map_orig_targets_nunique_Sex_Age_Height_Weight                                                 : score 0.05953 (0.00012)
200/247 Feature map_orig_targets_nunique_Sex_Age                                                               : score 0.05948 (0.00008)
201/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Body_Temp                                              : score 0.05949 (0.00008)
202/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Body_Temp                                     : score 0.05949 (0.00009)
203/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                          : score 0.05943 (0.00002)
204/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate                                    : score 0.05942 (0.00002)
205/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration                                               : score 0.05944 (0.00003)
206/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate_Body_Temp                                   : score 0.05945 (0.00005)
207/247 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate                                             : score 0.05949 (0.00009)
208/247 Feature map_orig_targets_nunique_Sex_Age_Weight                                                        : score 0.05951 (0.00011)
209/247 Feature map_orig_targets_nunique_Sex_Body_Temp                                                         : score 0.05957 (0.00016)
210/247 Feature map_orig_targets_nunique_Sex_Duration_Body_Temp                                                : score 0.05952 (0.00012)
211/247 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate_Body_Temp                                     : score 0.05952 (0.00012)
212/247 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate                                               : score 0.05950 (0.00009)
213/247 Feature map_orig_targets_nunique_Sex_Duration                                                          : score 0.05948 (0.00007)
214/247 Feature map_orig_targets_nunique_Sex_Heart_Rate_Body_Temp                                              : score 0.05952 (0.00011)
215/247 Feature map_orig_targets_nunique_Sex_Heart_Rate                                                        : score 0.05957 (0.00016)
216/247 Feature map_orig_targets_nunique_Sex_Height_Body_Temp                                                  : score 0.05959 (0.00018)
217/247 Feature map_orig_targets_nunique_Sex_Height_Duration_Body_Temp                                         : score 0.05961 (0.00020)
218/247 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05951 (0.00010)
219/247 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate                                        : score 0.05947 (0.00006)
220/247 Feature map_orig_targets_nunique_Sex_Height_Duration                                                   : score 0.05951 (0.00010)
221/247 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate_Body_Temp                                       : score 0.05953 (0.00013)
222/247 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate                                                 : score 0.05954 (0.00013)
223/247 Feature map_orig_targets_nunique_Sex_Height                                                            : score 0.05953 (0.00012)
224/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Body_Temp                                           : score 0.05952 (0.00011)
225/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Body_Temp                                  : score 0.05949 (0.00008)
226/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05945 (0.00005)
227/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate                                 : score 0.05945 (0.00004)
228/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration                                            : score 0.05951 (0.00010)
229/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05946 (0.00005)
230/247 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate                                          : score 0.05954 (0.00013)
231/247 Feature map_orig_targets_nunique_Sex_Height_Weight                                                     : score 0.05956 (0.00015)
232/247 Feature map_orig_targets_nunique_Sex                                                                   : score 0.05952 (0.00011)
233/247 Feature map_orig_targets_nunique_Sex_Weight_Body_Temp                                                  : score 0.05949 (0.00008)
234/247 Feature map_orig_targets_nunique_Sex_Weight_Duration_Body_Temp                                         : score 0.05950 (0.00009)
235/247 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05949 (0.00009)
236/247 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate                                        : score 0.05948 (0.00007)
237/247 Feature map_orig_targets_nunique_Sex_Weight_Duration                                                   : score 0.05955 (0.00014)
238/247 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate                                                 : score 0.05954 (0.00013)
239/247 Feature map_orig_targets_nunique_Sex_Weight                                                            : score 0.05951 (0.00010)
240/247 Feature map_orig_targets_nunique_Weight_Body_Temp                                                      : score 0.05956 (0.00015)
241/247 Feature map_orig_targets_nunique_Weight_Duration_Body_Temp                                             : score 0.05949 (0.00008)
242/247 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05948 (0.00007)
243/247 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate                                            : score 0.05945 (0.00004)
